Tombo,Registro,Autor,Título,Procedencia,Exemplar,Coleção,Edição,Ano,Volume,Editora,Categorias,aquisicao
,23324,"ANDERSON, LAURIE HALSE ",A IMPOSSÍVEL FACA DA MEMÓRIA201,SME,2,,1ª,2019,,EDITORA VALENTINA ,Ficção americana ,T
,23325,"GEISLER, LUISA ",A ANGÚSTIA DAS PEQUENAS COISAS RIDíCULAS,SME,2,,1ª,2021,,EDITORA FTD S.A.,Ficção juvenil,T
,23326,"VERISSIMO, LUIS FERNANDO ",SOBRE O TEMPO ,SME,2,,5ª,1936,,AGIR ,Entrevistas,T
,23327,"ARRAES, LUISA",SUELEN NARA LAN,SME,2,,1ª,2019,,LIVROS COBOGÓ,Teatro Brasileiro,T
,23328,"BRAZ, Julio Emílio",EPAMINONDAS GOIABEIRA&MÁQUINA DA FELICIDADE,SME,2,,1ª,2020,,OFICINA RAQUEL,Literatura infantojuvenil,T
,23329,"ALPHEN, Jean-Claude R.",NÃO VOU TOMAR BANHO HOJE!,SME,2,,1ª,2016,,SALAMANDRA,Literatura infantojuvenil,T
,23330,"POW, Litera-Rua",PEDAGOGIA DAS RUAS,SME,2,,1ª,2020,,EMBU DAS ARTES/ SARAU DO BINHO,Poesia,T
,23331,"DOSTOIÉVSKI, Fiódor",INÍCIO E FIM,SME,2,,ª,2021,,MARTIN CLARET,Ficção russa,T
,23332,"POPESCU, Roxana",BRILHANTE,SME,2,,1ª,2020,,CALLIS,Literatura infantojuvenil,T
,23333,"BINHO, Suzi Soares",SARAU DO BINHO,SME,2,,1ª,2015,,CICLO CONTÍNUO EDITORIAL,Literatura brasileira,T
,23334,"MONTEIRO, Paloma",OS MIL CABELOS DE RITINHA,SME,2,,2ª,2019,,SEMENTE EDITORIAL,Literatura infantojuvenil,T
,23335,"STONE, Nic",CARTAS PARA MARTIN,SME,2,,1ª,2020,,INTRÍNSECA,Ficção americana,T
,23336,"NUNES, Ana Rapha",LÁ VEM O PATO,SME,2,,1ª,2020,,ELO EDITORA,Literatura infantil,T
,23337,"OBEID, César",DESAFIOS DE CORDEL,SME,2,,1ª,2009,,FTD,Literatura de cordel,T
,23338,"WAMBIRE, Dany",DO ÍNDICO E DO ATLÂNTICO: CONTOS BRASILEIROS E MOÇAMBICANOS,SME,2,,1ª,2019,,MALÊ/FUNDZA,Contos brasleiros,T
,23339,"JUCÁ, Marcelo","VIDA SERIA MAIS FÁCIL SE EU FOSSE UM MONSTRO, A",SME,2,,1ª,2019,,PANDA BOOKS,Literatura infantojuvenil,T
,23340,"SILVA, Rafael",TRISTE,SME,2,,1ª,2021,,LOTE 42,Quadrinhos,T
,23341,"SPRINGER, Nancy",ENOLA HOLMES: O CASO DO MARQUÊS DESAPARECIDO,SME,2,,1ª,2021,,VERUS,Ficção,T
,23342,"WROBEL STEINBERG, Babi e WROBEL, Ivan",TODO MUNDO SAIU,SME,2,,1ª,2013,,ESCRITA FINA,Conto infantojuvenil,T
,23343,"RINGTVED, Glenn e PARDI, Charlotte","PODE CHORAR CORAÇÃO, MAS FIQUE INTEIRO",SME,2,,1ª,2020,,COMPANHIA DAS LETRINHAS,Ficção: literatura juvenil,T
,23344,TALESSAK,IRA DOS VENTOS,SME,2,,1ª,2021,,MINSKI,Ficção brasileira,T
,23345,"ALLAN POE, Edgar",HORROR EM DOSE DUPLA,SME,2,,1ª,2020,,FLOREAR LIVROS,Contos de terror,T
,23346,"LETRIA,Jose Jorge",A GUERRA,SME,2,Colecao cigarra,1ª,2018,,AMELI,Livro ilustrado,T
,23347,"LEBLANC,Maurice",ARSENE LUPIN O LADRAO DE CASACA ,SME,2,,1ª,2021,,MARTIN CLARET,Contos franceses,T
,23348,"LIMA, Lulu",Ô DE CIMA,SME,2,,1ª,2020,,MIL CARAMIOLAS,Literatura infantil,T
,23349,"VILACHÃ, Francisco","PÔLEMICA E OUTROS CONTOS DE ARTUR DE AZEVEDO, A",PNLD,1,,1ª,2018,,M10,HQ  - Clássicos adaptados,T
,23350,"PARRA, Lillo",DESCOBRINDO UM NOVO MUNDO,PNLD,1,,1ª,2018,,NEMO,HQ - História do Brasil,T
,23351,"MORAES, Odilon",ROSA,PNLD,1,,1ª,2017,,OLHO DE VIDRO,Literatura infantojuvenil - Sentimentos,T
,23352,"EMEDIATO, Luiz Fernando",EU VI MAMÃE NASCER,PNLD,1,,1ª,2018,,JARDIM DOS LIVROS,Literatura infantojuvenil - Sentimentos - Luto,T
,23353,"LESLIE, Cássia","PRÍNCIPE ATRASADO: UMA PARÓDIA TEATRAL DE CONTOS DE FADAS, O",PNLD,1,,1ª,2018,,MADREPÉROLA,Teatro infantojuvenil,T
,23354,"SUASSUNA, Ariano","PENA E A LEI, A",PNLD,1,,1ª,2018,,EDIOURO,Teatro brasileiro,T
,23355,"SOUZA, Flávio [adap]","MEGERA DOMADA, A",PNLD,1,,1ª,2018,,EDIPUCRS,Teatro infantojuvenil,T
,23356,"ACIOLY, Karen",FEDEGUNDA,PNLD,1,,1ª,2018,,LENDO  E APRENDENDO,Teatro infantojuvenil,T
,23357,"HODGSON,, William Hope","CASA DA BEIRA DO ABISMO, A",PNLD,1,,1ª,2018,,PAPIRUS 7 MARES,Ficção científica inglesa,T
,23358,"CONY, Carlos Heitor","MISTÉRIOS DAS ARANHAS VERDES, O",PNLD,1,,4ª,2017,,EDIPAR,Literatura infantojuvenil - Mistério,T
,23359,"CONY, Carlos Heitor","MISTÉRIO DA COROA IMPERIAL, O ",PNLD,1,,4ª,2017,,EDIPAR,Literatura infantojuvenil - Mistério,T
,23360,"PRANDI, Reginaldo",MINHA QUERIDA ASSOMBRAÇÃO,PNLD,1,,1ª,2018,,REVIRAVOLTA,Literatura infantojuvenil - Mistério,T
,23361,"JUNQUEYRA, Beto","CÓDIGO CAMÕES, O ",PNLD,1,,1ª,2018,,ESTRELA CULTURAL,Literatura infantojuvenil - Mistério,T
,23362,"SSÓ, Ernani",NO ESCURO: MAIS SETE HISTÓRIAS TENEBROSAS D BRUXA,PNLD,1,,2ª,2018,,EDELBRA,Literatura infantojuvenil - Mistério,T
,23363,"CAZARRÉ, Lourenço","FABULOSA MORTE DO PROFESSOR DE PORTUGUÊS, A",PNLD,1,,2ª,2018,,AUTÊNTICA,Literatura infantojuvenil - Mistério,T
,23364,"STEVENSO, Robert Louis","ILHA DO TESOURO, A",PNLD,1,,2ª,2018,,GUTENBERG,Literatura infantojuvenil - Clássicos - Aventura,T
,23365,"SAVARY, Flávia","JORNADA ENTRE DOIS MUNDOS, UMA",PNLD,1,,1ª,2018,,CHAMPAGNAT,Literatura infantojuvenil - Aventura - Fantasia,T
,23366,"NEIVA, Lia",ENTRE DEUSES E MONSTROS,PNLD,1,,1ª,2018,,AGÊNCIA O GLOBO,Literatura infantojuvenil - Mitologia grega,T
,23367,HOMERO,"ILÍADA E A GUERRA DE TRÓIA, A",PNLD,1,,1ª,2018,,FAROL LITERÁRIO,Literatura infantojuvenil - Mitologia grega,T
,23368,"CARVALHO, Carlos Alberto de","AMORES DE PERSEU, OS",PNLD,1,,3ª,2018,,UNIVERSO DOS LIVROS,Literatura infantojuvenil - Mitologia grega,T
,23369,"OBEID, César",SOU INDÍGENA E SOU CRIANÇA,DOAÇÃO,1,,1ª,2014,,MODERNA,Poesia - Literatura infantojuvenil - Indígena,T
,23370,"ROSA, Sônia","MENINO NITO, O",DOAÇÃO,1,,4ª,2011,,PALLAS,Literatura infantojuvenil- Sentimentos,T
,23371,"SANTIAGO, Weberson",HIPOPÔ,PNLD,1,,2ª,2022,,YELLOWFANTE,Literatura infantojuvenil - Mitologia,T
,23372,"ROCHA, Eliandro",ROUPA DE BRINCAR,PNLD,1,,1ª,2015,,PULO DO GATO,Literatura infantojuvenil,T
,23373,"AZEVEDO, Ricardo","LEÃO ADAMASTOR, O",PNLD,1,,1ª,2018,,TODAS AS LETRAS,Literatura infantojuvenil,T
,23374,"CLARO, Regina","ENCONTROS DE HISTÓRIAS: DO ARCO-ÍRIS À LUA, DO BRASIL À ÁFRICA",PNLD,1,,2ª,2018,,JOANINHA EDIÇÕES,Literatura infantojuvenil,T
,23375,"NEGRO, Maurício",POR FORA BELA VIOLA,PNLD,1,,1ª,2018,,ANZOL,Contos,T
,23376,"MIGUEL, Cris",DEZ CAUSOS DE PEDRO MALASARTES E SUA AMIGA DONA VEIA,PNLD,1,,1ª,2012,,FOLIA DE LETRAS,Contos,T
,23377,"FUEGO, Andreia del",QUASE CAIO,PNLD,1,,1ª,2018,,BC - BOCIANOSKI,Literatura infantojuvenil,T
,23378,"PENNAC, Daniel","OLHO DO LOBO, O",PNLD,1,,1ª,2018,,MELHORAMENTOS,Literatura infantojuvenil,T
,23379,"CARDOSO, Beth",TODO MUNDO É MISTURADO,PNLD,1,,1ª,2018,,BRINQUE-BOOK,Novela infantojuvenil,T
,23380,"GODOY, José",PRA FICAR COM ELA,PNLD,1,,1ª,2018,,TERRA DO SABER,Literatura infantojuvenil,T
,23381,"OLIVEIRA FILHO, Milton Célio de","CASO DOS CÃES IRADOS, O",PNLD,1,,1ª,2018,,O GLOBO,Literatura infantojuvenil,T
,23382,"BRAGLIA, Arlete","MICRONAUTAS: PERDIDOS A RENASCENÇA, OS",PNLD,1,TIPO ASSIM.COM,1ª,2010,,PAULINAS,Literatura infantojuvenil,T
,23383,"PETRECA, Guilherme",YE,SME,3,,1ª,2016,,VENETA,HQ,T
,23384,"PIRES, Fernando A.","CONTO POR UM GUARANÁ, UM",PNLD,1,,2ª,2018,,ABACATTE,Literatura infantojuvenil - Novela,T
,23385,"ARAUJO, Leusa","MANUEL, FELISBERTO E O PEIXE PRATEADO DE BORGES",PNLD,1,,1ª,2018,,SEI,Literatura infantojuvenil - Aventura,T
,23386,"DREWNICK, Raul",CORRENDO CONTRA O DESTINO,PNLD,1,,3ª,2018,,ÁTICA,Literatura infantojuvenil - Sentimentos - superação,T
,23387,"PERLMAN, Alina",DE MALAS PRONTAS,PNLD,1,,2ª,2018,,IBEP,Literatura infantojuvenil - Sentimentos - superação,T
,23388,"PIRES, Fernando Antonio",NÃO SOU NADA,PNLD,1,,1ª,2018,,M10 EDITORIAL,Literatura infantojuvenil - Narrativa poética,T
,23389,"CARRANCA, Adriana","MALALA, A MENINA QUE QUERIA IR PARA A ESCOLA",PNLD,1,,2ª,2018,,CIA DAS LETRINHAS,Literatura infantojuvenil - Biografia,T
,23390,"ANDRADE, Tiago de Melo",3X AMAZÔNIA,PNLD,1,,1ª,2018,,FAROL LITERÁRIO,Literatura infantojuvenil - Aventura,T
,23391,"LEAL, Marconi","ESTRANGEIROS, OS",PNLD,1,,2ª,2018,,EDITORA 34,Literatura infantojuvenil - Aventura,T
,23392,"RAMOS, Lázaro",CADERNO DE RIMAS DO JOÃO,PNLD,1,,2ª,2018,,PALLAS,Ficção infantojuvenil brasileira,T
,23393,"BENJAMIN, Ali",SUZY E AS ÁGUAS-VIVAS,PNLD,1,,2ª,2018,,VERUS,Literatura infantojuvenil americana,T
,23394,"JAF, Ivan",O MENINO QUE CAIU NO BURACO,PNLD,1,,1ª,2018,,TIMBÓ,Literatura infantiljuvenil,T
,23395,"ALBERGARIA, Lino de ",CHÁ DAS CINCO,PNLD,1,,1ª,2018,,PIGMENTO,Literatura infantojuvenil,T
,23396,"CHINDLER, Daniela",BIBLIOTECAS DO MUNDO,PNLD,1,,3ª,2020,,TEXTO EDITORES,Literatura infantojuvenil brasileira,T
,23397,"SÁNCHEZ AGUILAR, Agustín",ERA UMA VEZ DOM QUIXOTE - Cervantes,PNLD,1,,3ª,2018,,GAIA,Romance,T
,23398,"DUFFY, Chris",CONTOS DE FADAS EM QUADRINHOS: CLÁSSICOS CONTADOS POR EXTRORDINÁRIOS CARTUNISTAS,PNLD,1,,1ª,2018,,BESTSELLER,Conto infantojuveno americano,T
,23399,"BRAGLIA, Arlete",OS MICRONAUTAS: PERDIDOS NA RESNASCENÇA,PNLD,1,,1ª,2010,,PAULINAS,Literatura infantojuvenil,T
,23400,"COSTA, Geraldo",A ILHA DO CROCODILO: CONTOS E LENDAS DO TIMOR-LESTE,PNLD,1,,1ª,2018,,BR EDUCAÇÃO,Contos,T
,23401,"SOUZA, Angela Leite de ",ENTRE LINHAS,PNLD,1,,1ª,2018,,COMPOR,Poesia infantojuvenil,T
,23402,"MACHADO, Maria Clara","PLUFT, O FANTASMINHA",PNLD,1,,15ª,2018,,NOVA FRONTEIRA,Ficção infantojuvenil,T
,23403,"HOLANDA, Arlene",HISTÓRIAS PRA BOI PENSAR:3 LENDAS AFRICANAS EM CORDEL,PNLD,1,,1ª,2013,,FOLIA DE LETRAS,Cordel ,T
,23404,"LOVATEL, Marília",A MENINA DOS SONHOS DE RENDA,PNLD,1,,1ª,2018,,SALAMANDRA,Literatura infantojuvenil,T
,23405,"SOMBRA, Fábio",A CARAVANA DO ORIENTE: UMA HISTÓRIA DA FOLIA DE REIS,PNLD,1,,1ª,2018,,SOCIEDADE LITERÁRIA,Ficção infantojuvenil brasileira,T
,23406,"REIS, Raquel Reinert",HARD DECISION,PNLD,1,,1ª,2018,,KIT'S EDITORA,Literatura infantojuvenil,T
,23407,"RIGGS, Ransom",CONTOS PECULIARES,PNLD,1,,1ª,2018,,INTRÍNSECA,Contos americanos,T
,23408,"APPELFELD, Aharon",VOLTO AO ANOITECER,PNLD,1,,2ª,2018,,FTD,Ficção juvenil ,T
,23409,"REZENDE, Stella Maris",A GUARDIÃ DOS SEGREDOS DE FAMÍLIA,PNLD,1,,3ª,2018,,EDIÇÕES SM,Literatura juvenil,T
,23410,"JORAS, Gisele",RITA VARMEL Á PROCURA DO RUSDIMEPE,PNLD,1,,1ª,2018,,COMPANHIA EDITORA NACIONAL,Ficção infantojuvenil brasileira,T
,23411,"SOMBRA, Fábio",SERTÃO DAS ARÁBIAS,PNLD,1,,1ª,2018,,BICO DE LLACRE,Ficção infantojuvenil brasileira,T
,23412,"ORTHOF, Sylvia","LUANA ADOLESCENTEM, LUA CRESCENTE",PNLD,1,,8ª,2018,,EDIPASS,Ficção infantojuvenil brasileira,T
,23413,"BLABEY, Aaron",OS CARAS MALVADOS,PNLD,1,,1ª,2017,,SABER E LER,Ficção infantojuvenil australiana,T
,23414,"SOUZA, Flavio de",OS LOHIP-HOPBATOS EM A GUERRA DA RUA DOS SIAMIPÊS,PNLD,1,,1ª,2018,,A PÁGINASTORE,Literatura infantojuvenil,T
,23415,"CURY, Augusto",ANSIEDADE: COMO ENFRENTAR O MAL DO SÉCULO PARA FILHOS E ALUNOS,PNLD,1,,1ª,2018,,SARAIVA SOLUÇÕES,Literatura infantojuvenil,T
,23416,"LESSA, Orígenes",CONFISSÕES DE UM VIRA-LATA,PNLD,1,,37ª,2018,,A PÁGINA,Literatura infantojuvenil,T
,23417,"CARVALHO, Lucas M.",DESLUMBRES E ASSOMBROS,PNLD,1,,1ª,2018,,EDITORA ANZOL,Ficção/Literatura infantojuvenil,T
,23418,"VENTURA, Susana",CONTOS MOURISCOS: A MAGIA DO ORIENTE NAS HISTÓRIAS PORTUGUESAS,PNLD,1,,1ª,2015,,CALLIS,Conto infantojuvenil brasileiro,T
,23419,"STRAUSZ, Rosa Amanda",UÓLACE E JOÃO VICTOR,PNLD,1,,1ª,2018,,MEDIAÇÃO,Literatura juvenil,T
,23420,"QUEIRÓS, Bartolomeu Campos",ELEFANTE,PNLD,1,,3ª,2018,,GAUDÍ ,Literatura infantojuvenil,T
,23421,"SISTO, Celso","KALINDA, A PRINCESA QU EPERDEU OS CABELOS, E OUTRAS HISTÓRIAS AFRICANAS",PNLD,1,,2ª,2018,,ESCARLATE,Conto infantojuvenil brasileiro,T
,23422,"NUNO, Fernando",VIAGEM AO CENTRO DA TERRA/JÚLIO VERNE,PNLD,1,,1ª,2018,,DCL,Literatura infantojuvenil - Clássicos,T
,23423,"BOUCHER, Françoize",O LIVRO QUE EXPLICA TUDO SOBRE SEUS PAIS: POR QUE ELES OBRIGAM VOCÊ A COMER LEGUMES E TUDO MAIS,PNLD,1,,1ª,2014,,PARÁBOLA EDITORIAL,Ficção,T
,23424,"ROMEU, Gabriela",TERRA DE CABINHA: PEQUENO INVENTÁRIO DA VIDA DE MENINOS E MENINAS DO SERTÃO,PNLD,1,,1ª,2016,,PEIRÓPOLIS,Infância/aspectos culturais,T
,23425,"WOJTOWICZ, Jen","MENINO QUE FLORESCIA, O",PNLD,1,,1ª,2018,,MOITARÁ,Literatura infantojuvenil - Diversidade,T
,23426,"PIRES, Fernando Antonio",LAÇOS DA TARDE,PNLD,1,,1ª,2018,,M10,Literatura infantojuvenil - Infância,T
,23427,"HIRATSUKA, Lúcia","LIVROS DE SAYURI, OS",PNLD,1,,1ª,2018,,TIMBÓ,Literatura infantojuvenil - Imigração japonesa,T
,23428,"KAFKA, Franz",FRAGMENTOS CHINESES,PNLD,1,,1ª,2018,,BERLENDIS & VERTECCHIA,Contos alemães - Leitura e escrita,T
,23429,"PORTO, Líria",GARIMPO,PNLD,1,,1ª,2018,,COMPOR,Poesia infantojuvenil brasileira,T
,23430,"BODENMÜLLER, Cecília",FLOR DE LIROLAY E OUTROS CONTOS DA AMÉRICA LATINA,PNLD,1,,1ª,2015,,PANDA BOOKS,Conto infantojuvenil latino-americano,T
,23431,"ABAD, Ernesto Rodriguez",CONTOS AFRICANOS,PNLD,1,,1ª,2018,,CALLIS,Conto infantojvenil africano,T
,23432,"DAS, Amrita",ESPERANÇA É UMA MENINA QUE VENDE FRUTAS,PNLD,1,,1ª,2018,,A PÁGINA,Literatura infantojuvenil indiana - Mulheres,T
,23433,"LANZNASTER, Roberto",IMAGINARIUM: MONSTROS  DO NOVO MUNDO,PNLD,1,,1ª,2018,,RHJ,Literatura infantojuvenil - Monstros,T
,23434,"TAVARES, Bráulio","PODER DA NATUREZA, O",PNLD,1,,2ª,2018,,EDITORA 34,Poesia infantojuvenil brasileira - Bichos,T
,23435,"JAF, Ivan",GRANDE ASSEMBLEIA DOS BICHOS PESTILENTOS E PEÇONHENTOS,PNLD,1,,2ª,2018,,TRIOLECA,Literatura infantojuvenil - Oswaldo Cruz - Vacina - Sanitarismo,T
,23436,"ORTHOF, Sylvia",POESIA D´ÁGUA,PNLD,1,,1ª,2018,,FLORESCER,Poesia infantojuvenil brasileira - Autoconhecimento - Sentimentos ,T
,23437,"PENIDO, Bruno Lima",MORDIDAS POR DENTRO: POEMAS EM PROSA PARA CORAÇÕES DILACERADOS,PNLD,1,,1ª,2018,,INSTANTE,Literatura brasileira - Poesia em prosa,T
,23438,"CORALINA, Cora",POEMAS DOS BECOS DE GOIÁS E ESTÓRIAS MAIS,PNLD,1,,24ª,2018,,LDM,Poesia brasileira,T
,23439,"COLASANTI, Marina",TUDO TEM PRINCÍPIO E FIM,PNLD,1,,1ª,2018,,BRINQUE-BOOK,Poesia infantojuvenil brasileira  ,T
,23440,"HOPE, Antony",THE PRISONER OF ZENDA,PNLD,1,,1ª,2018,,MACMILLAN EDUCATION DO BRASIL,Literatura inglesa,T
,23441,"TAVARES, Braulio",SETE MONSTROS BRASILEIROS,PNLD,1,,1ª,2018,,CASA DOS MUNDOS,Fantasias - conto infantojuvenil brasileiro,T
,23442,"GRABENSTEIN, Chris",FUGA DA BIBLIOTECA DO SR. LEMONCELLO,PNLD,1,,3ª,2018,,BERTRAND BRASIL,Ficção infantojuvenil americana,T
,23443,"CASCUDO, Luís da Câmara",CONTOS TRADICIONAIS DO BRASIL PRA JOVENS,PNLD,1,,3ª,2018,,BOA VIAGEM,Contos brasileiros,T
,23444,"TOKITAKA, Janaina",A ÁRVORE: OS TRÊS CAMINHOS,PNLD,1,,1ª,2018,,BICO DE LLACRE,Ficção infatojuvenil brasileira,T
,23445,"PELLEGRINI, Domingos",A ÁRVORES QUE DAVA DINHEIRO,PNLD,1,,1ª,2018,,SIEDUC,Literatura infantojuvenil - dinheiro,T
,23446,"HODGSON, William Hope",A CASA À BEIRA DO ABISMO,PNLD,1,,2ª,2018,,PAPIRUS 7 MARES,Ficção científica inglesa,T
,23447,"CARRASCO, Walcyr",IRMÃO NEGRO,PNLD,1,,1ª,2018,,PITANGUÁ,Literatura infantojuvenil,T
,23448,"QUEIRÓS, Bartolomeu Campos de ",VERMELHO AMARGO,PNLD,1,,3ª,2018,,MGE,Literatura infantojuvenil,T
2023-02-05,23449,"CAMARGO, Marcia",DIÁLOGOS DE SAMIRA: POR DENTRO DA GUERRA SÍRIA,PNLD,1,,1ª,2018,,AVALIA EDUCACIONAL,Ficção - literatua infantojuvenil,T
2023-02-05,23450,"SABINO, Fernando",O MENINO NO ESPELHO,PNLD,1,,1ª,2018,,BESTSELLER,Romance brasileiro,T
2023-02-05,23451,"KONIG, Nanette Blitz",EU SOBREVIVI AO HOLOCAUSTO- O COMOVENTE RELATO DE UMA DAS ÚLTIMAS AMIGAS VIVAS DE ANNE FRANK,PNLD,1,,1ª,2018,,TRGD,Biografia,T
2023-02-05,23452,"SAINT-EXUPÉRY, Antoine",O PEQUENO PRÍNCIPE,PNLD,1,,1ª,2018,,MELHORAMENTOS,Ficção:literatura infantojuvenil,T
2023-02-05,23453,"REYNOLDS, Jason",FANTASMA,PNLD,1,,2ª,2018,,INTRÍNSECA,Ficção infantojuvenil americana,T
2023-02-05,23454,"TAHAN, Malba",O HOMEM QUE CALCULAVA,PNLD,1,,1ª,2018,,JOSÉ OLYMPIO,Ficção brasileira,T
2023-02-05,23455,"LEVI, Clovis",O BECO DO PÂNICO,PNLD,1,,1ª,2018,,TERRA DO SABER,Literatura infantojuvenil brasileira,T
2023-02-05,23456,"MACHADO, Ana Maria",MENSAGEM PARA VOCÊ,PNLD,1,,1ª,2018,,SGE,Ficção - literatura juvenil,T
2023-02-05,23457,"JOFFO, Joseph",OS MENINOS QUE ENGANAVAM NAZISTAS,PNLD,1,,1ª,2017,,VESTÍGIO,Literatura estrangeirta- guerra mundial,T
2023-02-05,23458,"MURRAY, Roseana",EXERCÍCIOS E AMOR,PNLD,1,,2ª,2018,,LÊ,Ficção brasileira,T
2023-02-05,23459,"ESTEVES, Daniel",A LUTA CONTRA CANUDOS,PNLD,1,,2ª,2018,,NEMO,HQ,T
2023-09-05,23460,"SERRANO, SérgioPalmiro","CATADOR DE HISTÓRIAS, O ",PNLD,1,,1ª,2016,,EVOLUIR,Literatura infantojuvenil - Leitura,T
2023-09-05,23461,"MARIA, Selma",BRINQUEDOS MIÚDOS E GRAÚDOS NASCIDOS DA LÍNGUA PORTUGUESA,PNLD,1,,1ª,2018,,ESTRELA CULTURAL,Poesia infantojuvenil - Brinquedos e brincadeiras,T
2023-09-05,23462,"SOUZA, Angela Leite de",ENTRE LINHAS,PNLD,1,,1ª,2018,,COMPOR,Poesia infantojuvenil - Costura,T
2023-09-05,23463,"ARSENAULT, Isabelle","JANE, A RAPOSA E EU",PNLD,1,,1ª,2016,,WMF MARTINS FONTES,Literatura infantojuvenil - Bullying,T
2023-09-05,23464,"STRAUSZ, Rosa Amanda",NICO,PNLD,1,,1ª,2018,,VITRINE,Literatura infantojuvenil brasileira - Diferenças,T
2023-09-05,23465,"SERRES, Alain",MANDELA: O AFRICANO DE TODAS AS CORES,PNLD,1,,2ª,2014,,ZAHAR,Literatura infantojuvenil - Biografia,T
2023-09-05,23466,"BRANDÃO, Toni",OXENTE! A MULHER ENTERRADA VIVA,PNLD,1,,3ª,2018,,IBEP,Literatura infantojuvenil - Mistério,T
2023-09-05,23467,"MOTA, Marcos",OBJETOS DO PODER: O ENIGMA DOS DADOS,PNLD,1,,1ª,2018,,VIGÍLIA,Literatura infantojuvenil - Mistério,T
2023-09-05,23468,"BANDEIRA, Manuel",TEADORAR,PNLD,1,,2ª,2018,,LDM,Poesia brasileira,T
2023-09-05,23469,"SOMBRA, Fábio",SERTÃO DAS ARÁBIAS,PNLD,1,,1ª,2018,,BICO DE LLACRE,Cordel - narrativas,T
2023-09-05,23470,"ORTHOF, Sylvia",SENHOR VENTO E DONA CHUVA,PNLD,1,,1ª,2018,,ROVELLE,Literatura infantojuvenil - Fantasia,T
2023-09-05,23471,"PIZAIA, Cassiana","LAYLA, A MENINA SÍRIA",PNLD,1,,2ª,2018,,EDITORA DO BRASIL,Literatura juvenil - Refugiados,T
2023-09-05,23472,"MELO, Ana Cristina",CAIXA DE DESEJOS,PNLD,1,,3ª,2018,,TORDESILHAS,Literatura juvenil - Adolescência,T
2023-09-05,23473,"VENTURA, Susana","LENÇOL DE INFINITOS FIOS, UM",PNLD,1,,1ª,2018,,GAIVOTA,Literatura infantojuvenil - Amizade / Imigrantes,T
2023-09-05,23474,"GODOY, Jose",PRA FICAR COM ELA,PNLD,1,,1ª,2018,,TERRA DO SABER,Literatura infantojuvenil - Adolescência,T
2023-09-05,23475,"CARNEIRO, Flávio",PREZADO RONALDO,PNLD,1,,1ª,2018,,MOITARÁ,Literatura infantojuvenil - Adolescência,T
2023-09-05,23476,"BRAGA, Rubem",COISAS SIMPLES DO COTIDIANO,PNLD,1,,1ª,2018,,LDM,Crônica brasileira,T
2023-09-05,23477,"PENNAC, Daniel ","OLHO DO LOBO, O ",PNLD,1,,1ª,2018,,MELHORAMENTOS,Literatura infantojuvenil - Aventura,T
2023-09-05,23478,"LEAL, Marconi","ESTRANGEIROS, OS",PNLD,1,,2ª,2018,,EDITORA 34,Literatura infantojuvenil - Aventura,T
2023-09-05,23479,"NICOLELIS, Giselda Laporta",MACAPACARANA,PNLD,1,,1ª,2018,,SGE,Literatura infantojuvenil - Aventura,T
2023-09-05,23480,"JAF, Ivan","ANARQUISTA NO SÓTÃO, UM",PNLD,1,,1ª,2018,,JOAQUIM,Literatura infantojuvenil - Memórias,T
2023-09-05,23481,"CÁRDENAS, Teresa",CARTAS PARA MINHA MÃE,PNLD,1,,2ª,2018,,PALLAS MINI,Literatura infantojuvenil - Racismo / Autoestima,T
2023-09-05,23482,ZIRALDO,"AVENTURAS DA PROFESSORA MALUQUINHA EM QUADRINHOS, AS",PNLD,1,,1ª,2018,,GLOBO KIDS,Literatura infantojuvenil - Ziraldo,T
2023-09-05,23483,"TWAIN, Mark",ESBULHO DO PRÍNCIPE MARGARINA,PNLD,1,,1ª,2018,,GALERA JÚNIOR RECORD,Literatura infantojuvenil - Aventura,T
2023-09-05,23484,"MITCHELHILL, Bárbara","FUJA, COELHINHO, FUJA",PNLD,1,,2ª,2018,,BIRUTA,Literatura infantojuvenil,T
2023-09-05,23485,"WIERZCHOWSKI, Letícia",CRISTAL POLONÊS,PNLD,1,,5ª,2018,,BERTRAND BRASIL,Ficção brasileira,T
2023-09-05,23486,"PIETRO, Heloisa",ANDARILHAS,PNLD,1,,1ª,2018,,COMBOIO DE CORDA,Literatura infantojuvenil,T
2023-09-05,23487,"BRUM, Eliane",A VIDA QUE NINGUÉM VÊ,PNLD,1,,1ª,2006,,ARQUIPÉLAGO,Literatura brasileira - Crônicas,T
,23488,"MORAES, Vinicius de ",UMA MULHER CHAMADA GUITARRA: CRÔNICAS ESCOLHIDAS DE VINICIUS DE MORAES,PNLD,1,,1ª,2018,,BONIFÁCIO,Crônicas brasileiras,T
,23489,"RAMOS, Graciliano",ALEXANDRE E OUTROS HEROIS,PNLD,1,,1ª,2018,,CAMERON,Literatura infantojuvenil,T
,23490,"MARTINEZ, Thays",MINHA VIDA COM BORIS: A COMOVENTE HISTÓRIA DO CÃO QUE MUDOU A VIDA DE SUA DONA E DO BRASIL,PNLD,1,,1ª,2018,,TERRA DO SABER,Autobiografia,T
,23491,"FILHO, Manuel",NO CORAÇÃO DA AMAZÔNIA,PNLD,1,,1ª,2017,,PANDA BOOKS,Ficção infantojuvenil brasileira,T
